console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,total_sales_outlier,na_sales_outlier,jp_sales_outlier,pal_sales_outlier,other_sales_outlier,sales_cluster,log_sales,total_sales_minmax,na_sales_minmax,jp_sales_minmax,pal_sales_minmax,other_sales_minmax,critic_score_zscore,release_year,release_year_bin,na_ratio,jp_ratio,pal_ratio,other_ratio,has_regional_data,publisher_game_count,developer_game_count
GBA,ACTION,ACTIVISION,VICARIOUS VISIONS,7.5,0.61,0.43,0.0,0.16,0.01,2001-09-19,0,0,0,0,0,2,0.4762341789963716,0.03717472118959109,0.04405737704918033,0.0,0.02328966521106259,0.004065040650406504,0.12180651366298145,2001.0,era_1,0.7049180327868853,0.0,0.26229508196721313,0.01639344262295082,1,501,45
PS3,ACTION,XSEED GAMES,ACQUIRE,7.5,0.13,0.06,0.04,0.01,0.02,2014-08-12,0,0,0,0,0,0,0.12221763272424921,0.007434944237918217,0.006147540983606557,0.018779342723004695,0.0014556040756914118,0.008130081300813007,0.12180651366298145,2014.0,era_5,0.4615384615384615,0.3076923076923077,0.07692307692307693,0.15384615384615385,1,37,14
X360,ACTION,ACTIVISION,"Z-AXIS, LTD.",4.9,0.17,0.16,0.0,0.0,0.01,2006-05-16,0,0,0,0,0,3,0.15700374880966478,0.009913258983890958,0.01639344262295082,0.0,0.0,0.004065040650406504,-3.7272725782054192,2006.0,era_2,0.9411764705882353,0.0,0.0,0.058823529411764705,1,501,8
PS3,ACTION,TECMO KOEI,OMEGA FORCE,7.5,0.27,0.0,0.2,0.06,0.01,2015-08-25,0,0,1,0,0,0,0.23901690047049992,0.016109045848822806,0.0,0.09389671361502348,0.008733624454148471,0.004065040650406504,0.12180651366298145,2015.0,era_5,0.0,0.7407407407407407,0.2222222222222222,0.037037037037037035,1,89,80
PS3,ACTION,UBISOFT,UBISOFT,8.3,0.51,0.17,0.0,0.24,0.09,2011-04-19,0,0,0,1,1,0,0.412109650826833,0.030978934324659237,0.017418032786885248,0.0,0.034934497816593885,0.036585365853658534,1.306138541930183,2011.0,era_4,0.33333333333333337,0.0,0.47058823529411764,0.1764705882352941,1,483,86
PS3,ACTION,EA,THE SIMS STUDIO,7.5,0.12,0.09,0.0,0.02,0.02,2010-09-28,0,0,0,0,0,0,0.11332868530700317,0.006815365551425031,0.009221311475409836,0.0,0.0029112081513828236,0.008130081300813007,0.12180651366298145,2010.0,era_4,0.75,0.0,0.16666666666666669,0.16666666666666669,1,679,16
PS2,ACTION,ATLUS,PIXEL ARTS,7.5,0.07,0.04,0.0,0.03,0.01,2002-06-24,0,0,0,0,0,0,0.06765864847381481,0.003717472118959109,0.004098360655737705,0.0,0.004366812227074236,0.004065040650406504,0.12180651366298145,2002.0,era_1,0.5714285714285714,0.0,0.4285714285714285,0.14285714285714285,1,115,1
NS,ACTION,BANDAI NAMCO ENTERTAINMENT,OMEGA FORCE,8.5,0.06,0.0,0.05,0.01,0.0,2018-05-11,0,0,0,0,0,0,0.05826890812397577,0.0030978934324659233,0.0,0.02347417840375587,0.0014556040756914118,0.0,1.602221548996982,2018.0,era_5,0.0,0.8333333333333334,0.16666666666666669,0.0,1,12,80
XB,ACTION,KOEI,OMEGA FORCE,7.5,0.07,0.05,0.0,0.02,0.0,2004-07-13,0,0,0,0,0,0,0.06765864847381481,0.003717472118959109,0.005122950819672132,0.0,0.0029112081513828236,0.0,0.12180651366298145,2004.0,era_2,0.7142857142857143,0.0,0.2857142857142857,0.0,1,82,80
XB,ACTION,ROCKSTAR GAMES,ROCKSTAR NORTH,7.7,0.19,0.14,0.0,0.04,0.01,2004-04-20,0,0,0,0,0,0,0.17395330712343804,0.011152416356877326,0.01434426229508197,0.0,0.005822416302765647,0.004065040650406504,0.4178895207297818,2004.0,era_2,0.736842105263158,0.0,0.21052631578947367,0.05263157894736842,1,39,8
PS3,ACTION,KOEI,KOEI,7.5,0.03,0.0,0.03,0.0,0.0,2010-02-18,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0,0.014084507042253521,0.0,0.0,0.12180651366298145,2010.0,era_4,0.0,1.0,0.0,0.0,1,82,40
GBA,ACTION,THQ,ALTRON,8.0,0.3,0.21,0.0,0.08,0.01,2004-09-08,0,0,0,0,0,2,0.262364264467491,0.017967781908302356,0.02151639344262295,0.0,0.011644832605531294,0.004065040650406504,0.8620140313299818,2004.0,era_2,0.7,0.0,0.26666666666666666,0.03333333333333333,1,350,12
PS,ACTION,EIDOS INTERACTIVE,CORE DESIGN LTD.,7.5,2.48,1.15,0.06,1.14,0.13,1999-11-22,1,1,1,1,1,1,1.247032293786383,0.15303593556381664,0.11782786885245901,0.028169014084507043,0.16593886462882093,0.052845528455284556,0.12180651366298145,1999.0,era_1,0.4637096774193548,0.024193548387096774,0.4596774193548387,0.05241935483870968,1,83,8
PS2,ACTION,UBISOFT,UNKNOWN,7.5,0.46,0.38,0.0,0.01,0.06,2005-10-28,0,0,0,0,0,0,0.3784364357202451,0.027881040892193315,0.0389344262295082,0.0,0.0014556040756914118,0.024390243902439022,0.12180651366298145,2005.0,era_2,0.8260869565217391,0.0,0.021739130434782608,0.13043478260869565,1,483,191
PSV,ACTION,MARVEL ENTERTAINMENT,XSEED GAMES,7.5,0.06,0.0,0.06,0.0,0.0,2015-08-06,0,0,1,0,0,0,0.05826890812397577,0.0030978934324659233,0.0,0.028169014084507043,0.0,0.0,0.12180651366298145,2015.0,era_5,0.0,1.0,0.0,0.0,1,1,1
PS,ACTION,THQ,AVALANCHE SOFTWARE,7.5,3.52,1.96,0.0,1.33,0.23,2000-10-29,1,1,0,1,1,1,1.5085119938441398,0.21747211895910784,0.20081967213114754,0.0,0.19359534206695778,0.09349593495934959,0.12180651366298145,2000.0,era_1,0.5568181818181818,0.0,0.3778409090909091,0.06534090909090909,1,350,33
XB,ACTION,UBISOFT,UBISOFT,9.3,3.02,1.85,0.0,1.04,0.13,2002-11-17,1,1,0,1,1,1,1.3912819026309295,0.1864931846344486,0.18954918032786885,0.0,0.15138282387190682,0.052845528455284556,2.7865535772641836,2002.0,era_1,0.6125827814569537,0.0,0.3443708609271523,0.04304635761589404,1,483,86
X360,ACTION,ACTIVISION,RADICAL ENTERTAINMENT,7.5,0.79,0.48,0.0,0.24,0.06,2012-04-24,0,1,0,1,0,0,0.5822156198526637,0.04832713754646841,0.04918032786885246,0.0,0.034934497816593885,0.024390243902439022,0.12180651366298145,2012.0,era_4,0.6075949367088607,0.0,0.30379746835443033,0.07594936708860758,1,501,21
PS3,ACTION,WARNER BROS. INTERACTIVE,GRIPTONITE GAMES,6.5,0.17,0.09,0.0,0.05,0.02,2011-06-07,0,0,0,0,0,0,0.15700374880966478,0.009913258983890958,0.009221311475409836,0.0,0.00727802037845706,0.008130081300813007,-1.358608521671019,2011.0,era_4,0.5294117647058822,0.0,0.29411764705882354,0.11764705882352941,1,74,17
PS2,ACTION,SEGA,ARTIFICIAL MIND AND MOVEMENT,7.5,0.54,0.36,0.0,0.0,0.19,2008-05-02,0,0,0,0,1,0,0.43178241642553783,0.032837670384138797,0.036885245901639344,0.0,0.0,0.07723577235772358,0.12180651366298145,2008.0,era_3,0.6666666666666666,0.0,0.0,0.35185185185185186,1,302,32
PS2,ACTION,MAJESCO,APPALOOSA INTERACTIVE,7.5,0.6,0.5,0.0,0.02,0.08,2006-05-23,0,1,0,0,1,0,0.4700036292457356,0.036555142503097895,0.05122950819672131,0.0,0.0029112081513828236,0.03252032520325203,0.12180651366298145,2006.0,era_2,0.8333333333333334,0.0,0.03333333333333333,0.13333333333333333,1,117,3
X360,ACTION,DEEP SILVER,TECHLAND,7.0,2.38,1.48,0.0,0.7,0.21,2011-09-06,1,1,0,1,1,1,1.2178757094949273,0.1468401486988848,0.15163934426229508,0.0,0.10189228529839882,0.08536585365853658,-0.6184010040040188,2011.0,era_4,0.6218487394957983,0.0,0.29411764705882354,0.08823529411764706,1,43,9
XB,ACTION,EIDOS INTERACTIVE,CRYSTAL DYNAMICS,7.5,0.19,0.14,0.0,0.04,0.01,2002-03-21,0,0,0,0,0,0,0.17395330712343804,0.011152416356877326,0.01434426229508197,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2002.0,era_1,0.736842105263158,0.0,0.21052631578947367,0.05263157894736842,1,83,18
XB,ACTION,ROCKSTAR GAMES,VIS ENTERTAINMENT,7.5,0.17,0.13,0.0,0.04,0.01,2003-03-26,0,0,0,0,0,0,0.15700374880966478,0.009913258983890958,0.013319672131147542,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2003.0,era_1,0.7647058823529411,0.0,0.23529411764705882,0.058823529411764705,1,39,5
XONE,ACTION,KALYPSO MEDIA,GAMES FARM,7.5,0.02,0.01,0.0,0.0,0.0,2017-03-28,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0010245901639344263,0.0,0.0,0.0,0.12180651366298145,2017.0,era_5,0.5,0.0,0.0,0.0,1,11,6
PSP,ACTION,KONAMI,BOTTLEROCKET ENTERTAINMENT,7.5,0.06,0.05,0.0,0.0,0.0,2006-11-14,0,0,0,0,0,0,0.05826890812397577,0.0030978934324659233,0.005122950819672132,0.0,0.0,0.0,0.12180651366298145,2006.0,era_2,0.8333333333333334,0.0,0.0,0.0,1,372,2
PS4,ACTION,KOEI TECMO,OMEGA FORCE,7.8,0.22,0.09,0.06,0.04,0.03,2018-03-20,0,0,1,0,0,0,0.1988508587451652,0.01301115241635688,0.009221311475409836,0.028169014084507043,0.005822416302765647,0.012195121951219511,0.5659310242631813,2018.0,era_5,0.40909090909090906,0.2727272727272727,0.18181818181818182,0.13636363636363635,1,13,80
3DS,ACTION,WARNER BROS. INTERACTIVE,GRIPTONITE GAMES,7.5,0.13,0.09,0.0,0.03,0.01,2011-06-07,0,0,0,0,0,2,0.12221763272424921,0.007434944237918217,0.009221311475409836,0.0,0.004366812227074236,0.004065040650406504,0.12180651366298145,2011.0,era_4,0.6923076923076923,0.0,0.23076923076923075,0.07692307692307693,1,74,17
PSP,ACTION,SPIKE,SPIKE,7.5,0.01,0.0,0.01,0.0,0.0,2009-10-29,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2009.0,era_3,0.0,1.0,0.0,0.0,1,14,14
GC,ACTION,THQ,BLUE TONGUE,7.5,0.29,0.22,0.0,0.06,0.01,2006-10-24,0,0,0,0,0,2,0.2546422183735807,0.01734820322180917,0.022540983606557378,0.0,0.008733624454148471,0.004065040650406504,0.12180651366298145,2006.0,era_2,0.7586206896551725,0.0,0.20689655172413793,0.03448275862068966,1,350,9
PSV,ACTION,TECMO KOEI,OMEGA FORCE,7.5,0.15,0.0,0.15,0.0,0.0,2017-01-01,0,0,1,0,0,0,0.1397619423751587,0.008674101610904586,0.0,0.07042253521126761,0.0,0.0,0.12180651366298145,2017.0,era_5,0.0,1.0,0.0,0.0,1,89,80
GBA,ACTION,MAJESCO,CAVE BARN STUDIOS,5.8,0.06,0.04,0.0,0.01,0.0,2002-12-10,0,0,0,0,0,3,0.05826890812397577,0.0030978934324659233,0.004098360655737705,0.0,0.0014556040756914118,0.0,-2.3948990464048197,2002.0,era_1,0.6666666666666667,0.0,0.16666666666666669,0.0,1,117,1
PS3,ACTION,ATLUS,KYLOTONN ENTERTAINMENT,4.0,0.17,0.07,0.01,0.07,0.02,2011-10-25,0,0,0,0,0,3,0.15700374880966478,0.009913258983890958,0.007172131147540985,0.004694835680751174,0.010189228529839884,0.008130081300813007,-5.05964611000602,2011.0,era_4,0.411764705882353,0.058823529411764705,0.411764705882353,0.11764705882352941,1,115,6
PS2,ACTION,SEGA,WOW ENTERTAINMENT,7.5,0.12,0.06,0.0,0.04,0.01,2004-02-10,0,0,0,0,0,0,0.11332868530700317,0.006815365551425031,0.006147540983606557,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2004.0,era_2,0.5,0.0,0.33333333333333337,0.08333333333333334,1,302,2
PSV,ACTION,MARVELOUS,MARVELOUS,7.5,0.06,0.0,0.06,0.0,0.0,2018-06-07,0,0,1,0,0,0,0.05826890812397577,0.0030978934324659233,0.0,0.028169014084507043,0.0,0.0,0.12180651366298145,2018.0,era_5,0.0,1.0,0.0,0.0,1,3,7
XONE,ACTION,BETHESDA SOFTWORKS,ARKANE STUDIOS,7.5,0.19,0.13,0.0,0.05,0.02,2015-08-25,0,0,0,0,0,0,0.17395330712343804,0.011152416356877326,0.013319672131147542,0.0,0.00727802037845706,0.008130081300813007,0.12180651366298145,2015.0,era_5,0.6842105263157895,0.0,0.2631578947368421,0.10526315789473684,1,50,5
3DS,ACTION,LEVEL 5,LEVEL 5,7.5,0.57,0.0,0.57,0.0,0.0,2016-04-02,0,0,1,0,0,2,0.4510756193602166,0.03469640644361834,0.0,0.2676056338028169,0.0,0.0,0.12180651366298145,2016.0,era_5,0.0,1.0,0.0,0.0,1,16,21
NS,ACTION,VILLA GORILLA,VILLA GORILLA,9.0,0.01,0.01,0.0,0.0,0.0,2018-06-19,0,0,0,0,0,0,0.009950330853168083,0.0,0.0010245901639344263,0.0,0.0,0.0,2.3424290666639824,2018.0,era_5,1.0,0.0,0.0,0.0,1,2,2
WII,ACTION,DISNEY INTERACTIVE STUDIOS,HIGH IMPACT GAMES,7.5,0.58,0.35,0.0,0.18,0.05,2011-08-02,0,0,0,0,0,0,0.4574248470388754,0.03531598513011153,0.035860655737704916,0.0,0.02620087336244541,0.02032520325203252,0.12180651366298145,2011.0,era_4,0.603448275862069,0.0,0.3103448275862069,0.08620689655172414,1,89,4
PSP,ACTION,ROCKSTAR GAMES,ROCKSTAR TORONTO / LEEDS,8.1,0.28,0.23,0.0,0.02,0.03,2007-02-12,0,0,0,0,0,0,0.2468600779315258,0.01672862453531599,0.023565573770491805,0.0,0.0029112081513828236,0.012195121951219511,1.0100555348633813,2007.0,era_2,0.8214285714285714,0.0,0.07142857142857142,0.10714285714285712,1,39,1
PS,ACTION,TAKE-TWO INTERACTIVE,UNKNOWN,5.1,1.14,0.64,0.0,0.43,0.07,2000-07-14,1,1,0,1,0,3,0.76080582903376,0.07001239157372986,0.06557377049180328,0.0,0.0625909752547307,0.02845528455284553,-3.43118957113862,2000.0,era_1,0.5614035087719299,0.0,0.37719298245614036,0.061403508771929835,1,26,191
PC,ACTION,HIP INTERACTIVE,BLUE 52,7.5,0.01,0.0,0.0,0.01,0.0,2005-04-22,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.0,0.0014556040756914118,0.0,0.12180651366298145,2005.0,era_2,0.0,0.0,1.0,0.0,1,7,2
PS,ACTION,SONY COMPUTER ENTERTAINMENT,INCOGNITO INC.,7.5,0.18,0.1,0.0,0.07,0.01,2001-11-26,0,0,0,0,0,0,0.16551443847757338,0.01053283767038414,0.010245901639344263,0.0,0.010189228529839884,0.004065040650406504,0.12180651366298145,2001.0,era_1,0.5555555555555556,0.0,0.38888888888888895,0.05555555555555556,1,278,4
PS2,ACTION,SIERRA ENTERTAINMENT,RADICAL ENTERTAINMENT,7.5,0.17,0.08,0.0,0.07,0.02,2002-11-18,0,0,0,0,0,0,0.15700374880966478,0.009913258983890958,0.00819672131147541,0.0,0.010189228529839884,0.008130081300813007,0.12180651366298145,2002.0,era_1,0.47058823529411764,0.0,0.411764705882353,0.11764705882352941,1,35,21
PS,ACTION,KONAMI,KONAMI,7.5,0.06,0.03,0.0,0.02,0.0,1997-05-29,0,0,0,0,0,0,0.05826890812397577,0.0030978934324659233,0.0030737704918032786,0.0,0.0029112081513828236,0.0,0.12180651366298145,1997.0,era_1,0.5,0.0,0.33333333333333337,0.0,1,372,198
PS3,ACTION,ACTIVISION,MTO,7.5,0.24,0.19,0.0,0.03,0.02,2009-10-20,0,0,0,0,0,0,0.2151113796169455,0.014250309789343248,0.0194672131147541,0.0,0.004366812227074236,0.008130081300813007,0.12180651366298145,2009.0,era_3,0.7916666666666667,0.0,0.125,0.08333333333333334,1,501,16
PS4,ACTION,WIRED PRODUCTIONS,REACT GAMES,7.5,0.03,0.02,0.0,0.0,0.01,2016-11-01,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0020491803278688526,0.0,0.0,0.004065040650406504,0.12180651366298145,2016.0,era_5,0.6666666666666667,0.0,0.0,0.33333333333333337,1,4,1
GBA,ACTION,ATLUS,MILLION,7.9,0.05,0.03,0.0,0.01,0.0,2003-11-14,0,0,0,0,0,2,0.048790164169432,0.002478314745972739,0.0030737704918032786,0.0,0.0014556040756914118,0.0,0.7139725277965822,2003.0,era_1,0.6,0.0,0.19999999999999998,0.0,1,115,4
X360,ACTION,CAPCOM,AIRTIGHT GAMES,6.1,0.31,0.19,0.0,0.09,0.03,2010-01-19,0,0,0,0,0,3,0.27002713721306015,0.018587360594795543,0.0194672131147541,0.0,0.013100436681222705,0.012195121951219511,-1.9507745358046198,2010.0,era_4,0.6129032258064516,0.0,0.29032258064516125,0.0967741935483871,1,219,3
PS2,ACTION,ACTIVISION,SHABA GAMES,7.5,0.5,0.24,0.0,0.19,0.06,2005-10-25,0,0,0,0,0,0,0.4054651081081644,0.030359355638166052,0.02459016393442623,0.0,0.027656477438136824,0.024390243902439022,0.12180651366298145,2005.0,era_2,0.48,0.0,0.38,0.12,1,501,7
DS,ACTION,TAKARA TOMY,TAKARA TOMY,7.5,0.05,0.0,0.05,0.0,0.0,2007-03-29,0,0,0,0,0,2,0.048790164169432,0.002478314745972739,0.0,0.02347417840375587,0.0,0.0,0.12180651366298145,2007.0,era_2,0.0,1.0,0.0,0.0,1,24,24
PS2,ACTION,KOEI,OMEGA FORCE,7.5,0.19,0.0,0.19,0.0,0.0,2007-02-27,0,0,1,0,0,0,0.17395330712343804,0.011152416356877326,0.0,0.0892018779342723,0.0,0.0,0.12180651366298145,2007.0,era_2,0.0,1.0,0.0,0.0,1,82,80
PS2,ACTION,SEGA,AMUZE,7.5,0.04,0.02,0.0,0.01,0.0,2004-09-21,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0020491803278688526,0.0,0.0014556040756914118,0.0,0.12180651366298145,2004.0,era_2,0.5,0.0,0.25,0.0,1,302,2
PS2,ACTION,EA,HEADGATE,7.5,0.47,0.39,0.0,0.02,0.06,2006-03-21,0,0,0,0,0,0,0.3852624007906449,0.028500619578686496,0.039959016393442626,0.0,0.0029112081513828236,0.024390243902439022,0.12180651366298145,2006.0,era_2,0.8297872340425533,0.0,0.04255319148936171,0.1276595744680851,1,679,5
PS,ACTION,BERKELEY,SIMON & SCHUSTER INTERACTIVE,7.5,0.03,0.02,0.0,0.01,0.0,2001-09-30,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0020491803278688526,0.0,0.0014556040756914118,0.0,0.12180651366298145,2001.0,era_1,0.6666666666666667,0.0,0.33333333333333337,0.0,1,1,1
PS,ACTION,SONY COMPUTER ENTERTAINMENT,ARGONAUT GAMES,7.5,0.09,0.05,0.0,0.04,0.01,2001-03-15,0,0,0,0,0,0,0.08617769624105233,0.004956629491945478,0.005122950819672132,0.0,0.005822416302765647,0.004065040650406504,0.12180651366298145,2001.0,era_1,0.5555555555555556,0.0,0.4444444444444445,0.11111111111111112,1,278,8
WII,ACTION,NINTENDO,SANDLOT,7.5,0.11,0.0,0.11,0.0,0.0,2010-02-11,0,0,1,0,0,0,0.10436001532424277,0.006195786864931847,0.0,0.051643192488262914,0.0,0.0,0.12180651366298145,2010.0,era_4,0.0,1.0,0.0,0.0,1,189,8
GBA,ACTION,ACTIVISION,TORUS GAMES,7.5,0.07,0.05,0.0,0.02,0.0,2004-02-18,0,0,0,0,0,2,0.06765864847381481,0.003717472118959109,0.005122950819672132,0.0,0.0029112081513828236,0.0,0.12180651366298145,2004.0,era_2,0.7142857142857143,0.0,0.2857142857142857,0.0,1,501,30
GBA,ACTION,THQ,NATSUME,7.5,0.49,0.35,0.0,0.13,0.01,2004-09-22,0,0,0,0,0,2,0.3987761199573678,0.029739776951672868,0.035860655737704916,0.0,0.018922852983988353,0.004065040650406504,0.12180651366298145,2004.0,era_2,0.7142857142857143,0.0,0.2653061224489796,0.020408163265306124,1,350,13
PS2,ACTION,BANDAI,BANDAI,7.5,0.18,0.0,0.18,0.0,0.0,2005-08-25,0,0,1,0,0,0,0.16551443847757338,0.01053283767038414,0.0,0.08450704225352113,0.0,0.0,0.12180651366298145,2005.0,era_2,0.0,1.0,0.0,0.0,1,71,28
GC,ACTION,CAPCOM,CLOVER STUDIO,6.2,0.06,0.04,0.0,0.01,0.0,2005-11-08,0,0,0,0,0,3,0.05826890812397577,0.0030978934324659233,0.004098360655737705,0.0,0.0014556040756914118,0.0,-1.802733032271219,2005.0,era_2,0.6666666666666667,0.0,0.16666666666666669,0.0,1,219,4
PSP,ACTION,BROCCOLI,UNKNOWN,7.5,0.09,0.0,0.09,0.0,0.0,2015-03-12,0,0,1,0,0,0,0.08617769624105233,0.004956629491945478,0.0,0.04225352112676056,0.0,0.0,0.12180651366298145,2015.0,era_5,0.0,1.0,0.0,0.0,1,16,191
XB,ACTION,ATARI,PARADIGM ENTERTAINMENT,7.5,0.15,0.11,0.0,0.03,0.01,2002-09-18,0,0,0,0,0,0,0.1397619423751587,0.008674101610904586,0.011270491803278689,0.0,0.004366812227074236,0.004065040650406504,0.12180651366298145,2002.0,era_1,0.7333333333333334,0.0,0.2,0.06666666666666667,1,155,11
X360,ACTION,IGNITION ENTERTAINMENT,IGNITION ENTERTAINMENT,8.0,0.16,0.07,0.03,0.05,0.01,2011-08-16,0,0,0,0,0,0,0.1484200051182733,0.009293680297397772,0.007172131147540985,0.014084507042253521,0.00727802037845706,0.004065040650406504,0.8620140313299818,2011.0,era_4,0.43750000000000006,0.1875,0.3125,0.0625,1,22,6
PS2,ACTION,UBISOFT,UBISOFT,7.5,2.65,1.15,0.0,1.11,0.4,2003-04-08,1,1,0,1,1,1,1.2947271675944,0.16356877323420077,0.11782786885245901,0.0,0.1615720524017467,0.16260162601626016,0.12180651366298145,2003.0,era_1,0.43396226415094336,0.0,0.41886792452830196,0.15094339622641512,1,483,86
X360,ACTION,ACTIVISION,NOW PRODUCTION,7.5,0.15,0.11,0.0,0.02,0.01,2010-11-02,0,0,0,0,0,0,0.1397619423751587,0.008674101610904586,0.011270491803278689,0.0,0.0029112081513828236,0.004065040650406504,0.12180651366298145,2010.0,era_4,0.7333333333333334,0.0,0.13333333333333333,0.06666666666666667,1,501,10
PS4,ACTION,TECMO KOEI,GUST,7.5,0.09,0.04,0.0,0.04,0.02,2016-03-29,0,0,0,0,0,0,0.08617769624105233,0.004956629491945478,0.004098360655737705,0.0,0.005822416302765647,0.008130081300813007,0.12180651366298145,2016.0,era_5,0.4444444444444445,0.0,0.4444444444444445,0.22222222222222224,1,89,27
PS2,ACTION,KOEI,OMEGA FORCE,7.5,0.33,0.0,0.33,0.0,0.0,2008-03-18,0,0,1,0,0,0,0.2851789422336624,0.019826517967781912,0.0,0.15492957746478875,0.0,0.0,0.12180651366298145,2008.0,era_3,0.0,1.0,0.0,0.0,1,82,80
PS2,ACTION,CRAVE ENTERTAINMENT,PAPAYA STUDIOS,7.5,0.02,0.01,0.0,0.01,0.0,2006-08-08,0,0,0,0,0,0,0.019802627296179712,0.0006195786864931847,0.0010245901639344263,0.0,0.0014556040756914118,0.0,0.12180651366298145,2006.0,era_2,0.5,0.0,0.5,0.0,1,69,9
PC,ACTION,BIG FISH GAMES,BIG FISH GAMES,7.5,0.01,0.0,0.0,0.01,0.0,2014-11-24,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.0,0.0014556040756914118,0.0,0.12180651366298145,2014.0,era_5,0.0,0.0,1.0,0.0,1,5,9
PS2,ACTION,KOEI,OMEGA FORCE,7.5,0.32,0.0,0.32,0.0,0.0,2004-08-31,0,0,1,0,0,0,0.2776317365982795,0.019206939281288728,0.0,0.15023474178403756,0.0,0.0,0.12180651366298145,2004.0,era_2,0.0,1.0,0.0,0.0,1,82,80
DS,ACTION,TOMY CORPORATION,TAKARA TOMY,7.5,0.22,0.08,0.13,0.0,0.01,2009-06-02,0,0,1,0,0,2,0.1988508587451652,0.01301115241635688,0.00819672131147541,0.06103286384976526,0.0,0.004065040650406504,0.12180651366298145,2009.0,era_3,0.36363636363636365,0.5909090909090909,0.0,0.045454545454545456,1,11,24
PSV,ACTION,UNKNOWN,UNKNOWN,7.5,0.01,0.0,0.01,0.0,0.0,2015-05-28,0,0,0,0,0,0,0.009950330853168083,0.0,0.0,0.004694835680751174,0.0,0.0,0.12180651366298145,2015.0,era_5,0.0,1.0,0.0,0.0,1,64,191
GBA,ACTION,UBISOFT,UBISOFT,6.2,0.18,0.13,0.0,0.05,0.0,2001-10-30,0,0,0,0,0,2,0.16551443847757338,0.01053283767038414,0.013319672131147542,0.0,0.00727802037845706,0.0,-1.802733032271219,2001.0,era_1,0.7222222222222223,0.0,0.2777777777777778,0.0,1,483,86
WII,ACTION,TECMO,EKO SYSTEM,7.5,0.04,0.04,0.0,0.0,0.0,2008-12-03,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.004098360655737705,0.0,0.0,0.0,0.12180651366298145,2008.0,era_3,1.0,0.0,0.0,0.0,1,35,2
WII,ACTION,DISNEY INTERACTIVE STUDIOS,LITTLE ORBIT,7.5,0.04,0.0,0.0,0.04,0.0,2014-11-04,0,0,0,0,0,0,0.039220713153281295,0.0018587360594795542,0.0,0.0,0.005822416302765647,0.0,0.12180651366298145,2014.0,era_5,0.0,0.0,1.0,0.0,1,89,10
GC,ACTION,UBISOFT,UBISOFT,7.5,0.23,0.18,0.0,0.05,0.01,2003-04-10,0,0,0,0,0,2,0.20701416938432615,0.013630731102850065,0.018442622950819672,0.0,0.00727802037845706,0.004065040650406504,0.12180651366298145,2003.0,era_1,0.7826086956521738,0.0,0.21739130434782608,0.043478260869565216,1,483,86
PC,ACTION,LUCASARTS,KROME STUDIOS,7.5,0.03,0.0,0.0,0.02,0.0,2009-10-06,0,0,0,0,0,0,0.0295588022415444,0.0012391573729863693,0.0,0.0,0.0029112081513828236,0.0,0.12180651366298145,2009.0,era_3,0.0,0.0,0.6666666666666667,0.0,1,72,24
PS,ACTION,PSYGNOSIS,SCEE LONDON STUDIO,7.5,0.67,0.37,0.0,0.25,0.04,1998-07-31,0,0,0,1,0,0,0.5128236264286639,0.04089219330855019,0.03790983606557377,0.0,0.036390101892285295,0.016260162601626015,0.12180651366298145,1998.0,era_1,0.5522388059701492,0.0,0.3731343283582089,0.05970149253731343,1,9,28
3DS,ACTION,BANDAI NAMCO,NAMCO BANDAI GAMES,7.5,0.02,0.0,0.02,0.0,0.0,2016-11-10,0,0,0,0,0,2,0.019802627296179712,0.0006195786864931847,0.0,0.009389671361502348,0.0,0.0,0.12180651366298145,2016.0,era_5,0.0,1.0,0.0,0.0,1,167,59
XONE,ACTION,MICROSOFT STUDIOS,REMEDY ENTERTAINMENT,7.5,0.76,0.42,0.02,0.25,0.07,2016-04-05,0,0,0,1,0,0,0.5653138090500605,0.04646840148698886,0.0430327868852459,0.009389671361502348,0.036390101892285295,0.02845528455284553,0.12180651366298145,2016.0,era_5,0.5526315789473684,0.02631578947368421,0.32894736842105265,0.09210526315789475,1,18,6
PS3,ACTION,UBISOFT,UBISOFT MONTREAL,8.8,4.23,1.41,0.1,2.03,0.69,2011-11-15,1,1,1,1,1,1,1.6544112780768316,0.26146220570012396,0.1444672131147541,0.04694835680751174,0.29548762736535655,0.28048780487804875,2.0463460595971834,2011.0,era_4,0.33333333333333326,0.02364066193853428,0.4799054373522458,0.16312056737588648,1,483,87
